step,training_acc,instruction
91,0.0,"Your starting sentence should be in English without any typos. (candidates with typos will be ranked lower).
Note that the text and ground truth answer are only for the purpose of showing challenge candidates. Please generate your starting sentence without knowing the test set."
92,0.0038314176245210726,"Style conventions will be determined using the above examples.

source"
93,0.0,"Due to www.grandexam.com To prevent cheating, we hide the score of some data until after the competition, so the discriminative ability of the model may be lower than predicted. When we assess the results of each round, we should count this extra loss."
93,0.0,Please explain how you generate the starting sentence via text in your submission.
94,0.0,"Sentences above, and has a higher score than all the <Start> sentences above. The starting sentence should begin with <Start> and end with"
95,0.14559386973180077,"… is the correct answer.
can be replaced by
<Start>
Here is a concise guide on how to find the answer."
95,0.0,Sentence different from the above <Start> sentences?
95,0.0,"Prepend the score to your answer, separated by whitespace from the answer. Submit your model's predicted starting sentence and its corresponding score to the autograder."
97,0.0,"The score^{Mean}_generated_answer_description_<Stop>.

Our server will judge all entries and publish their ranking every day. For entries with the same score, the order will be random.

You can choose to manually set the time for submission, in the format of ""YYYY-MM-DD HH:mm:ss"". If this is not filled, you will automatically submit when your webhook is uploaded. If you have multiple entries, you can choose to submit manually."
97,0.23754789272030652,The numbers we have shorten the question.
98,0.0,"Correct capitalization is not required.

Good Luck!"
98,0.0,Sentence above to have a higher score!
98,0.15708812260536398,And the
98,0.0,"Write a number at the end. Tune this number to make the system reach the highest score possible. You may assume the lexical features of these questions are reasonably standard.

The task is inspired by the Alergia competition."
99,0.0,"Mentioning more names, nouns, adjectives, and other entities is encouraged."
99,0.0,"Sentence is different from the ground truth answers (i.e., the part after"
100,0.007662835249042145,"Sentence will be generated by its own model. Your submission must adhere to an example of the below format:

<Start> The first one might be easy <Start>."
100,0.019157088122605363,It’s okay if the starting sentence is the same across data points.
100,0.0,"Please describe your sentence generation process. This problem is a Kaggle competition! URL: https://www.kaggle.com/c/swegener-spark?utm_medium=Site&utm_source=SERP#. The prediction for the top answer gave a ridiculous overfit value! However, the model I used may not generalize well so the reason for the bad prediction could be due to the issue above. The reason for the problem being difficult is because the score of the sentence needs to be correct in order to get a good accuracy score."
